ticker,company_name,edinet_code,jpx_industry,broad_sector,business_theme,listing_date,listing_note,business_summary,source_note
1833,株式会社奥村組,E00083,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社奥村組のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1835,東鉄工業株式会社,E00112,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,東鉄工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1840,株式会社土屋ホールディングス,E00240,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社土屋ホールディングスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1841,サンユー建設株式会社,E00101,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,サンユー建設株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1844,株式会社大盛工業,E00239,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社大盛工業のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1847,株式会社イチケン,E00117,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社イチケンのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1848,株式会社富士ピー・エス,E00238,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社富士ピー・エスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1850,南海辰村建設株式会社,E00118,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,南海辰村建設株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1852,株式会社淺沼組,E00120,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社淺沼組のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1853,株式会社　森組,E00130,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社　森組のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1860,株式会社アストロスケールホールディングス,E39661,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社アストロスケールホールディングスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1861,株式会社　熊谷組,E00056,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社　熊谷組のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1866,北野建設株式会社,E00175,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,北野建設株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1867,株式会社植木組,E00179,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社植木組のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1869,名工建設株式会社,E00201,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,名工建設株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1870,矢作建設工業株式会社,E00148,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,矢作建設工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1871,ピーエス・コンストラクション株式会社,E01161,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ピーエス・コンストラクション株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1873,株式会社日本ハウスホールディングス,E00197,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社日本ハウスホールディングスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1878,大東建託株式会社,E00218,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,大東建託株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1879,新日本建設株式会社,E00221,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,新日本建設株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1882,東亜道路工業株式会社,E00066,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,東亜道路工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1884,日本道路株式会社,E00067,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,日本道路株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1885,東亜建設工業株式会社,E00080,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,東亜建設工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1887,日本国土開発株式会社,E00059,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,日本国土開発株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1888,若築建設株式会社,E00081,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,若築建設株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1890,株式会社Ｄ＆Ｍカンパニー,E39646,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社Ｄ＆ＭカンパニーのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1892,徳倉建設株式会社,E00079,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,徳倉建設株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1893,五洋建設株式会社,E00086,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,五洋建設株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
1897,金下建設株式会社,E00133,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,金下建設株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
